user_id,nickname,gender,age,occupation,interests,region,device_type,register_time
user_05352001,章辉,1,20,企业职员,"['游戏', '电影', '阅读']",广东,Windows,2018-05-23 10:35:46
user_40095353,卢红,1,27,事业单位员工,"['教育', '电影', '运动', '音乐']",浙江,iOS,2016-04-17 04:05:37
user_71628316,陆鑫,1,18,企业职员,"['电影', '阅读', '音乐']",江苏,Android,2015-03-23 23:25:11
user_21389238,许芳,0,57,事业单位员工,"['电影', '运动', '其他', '阅读', '音乐']",福建,iOS,2016-02-03 01:23:08
user_32516200,胡俊,0,31,学生,"['电影', '旅行', '音乐']",山西,iOS,2018-02-14 19:43:00
user_40417729,周鹏,1,35,学生,"['电影', '阅读', '美食', '运动']",广东,Android,2019-02-26 11:15:34
user_00517586,卓辉,0,35,学生,"['教育', '阅读', '运动', '音乐']",安徽,Windows,2016-08-30 16:07:10
user_21000397,易桂兰,0,23,学生,"['其他', '科技', '阅读']",河南,Windows,2018-05-01 09:34:07
user_12949000,周琳,1,52,学生,"['科技', '阅读', '电影', '音乐']",山西,iOS,2018-12-08 18:31:13
user_66070176,李丹丹,0,34,事业单位员工,"['旅行', '摄影', '音乐']",四川,Android,2015-10-10 17:48:39
user_25301170,张伟,1,26,学生,"['电影', '宠物', '运动', '其他', '音乐']",广东,Android,2015-08-07 07:15:49
user_02368340,王涛,1,59,企业职员,"['旅行', '运动', '其他', '阅读', '摄影', '音乐']",江苏,Android,2016-04-16 07:08:06
user_90282895,罗萍,1,21,自由职业者,"['旅行', '摄影', '阅读', '运动']",广西,Windows,2016-11-06 07:58:31
user_63547811,韩荣,0,19,自由职业者,"['游戏', '电影', '旅行', '时尚', '音乐']",安徽,Windows,2017-06-05 23:28:56
user_45434271,魏东,2,60,事业单位员工,"['时尚', '美食', '健康']",浙江,iOS,2019-01-20 23:26:11
user_23139817,王飞,0,44,学生,"['科技', '美食', '电影', '运动']",广东,iOS,2018-05-22 11:22:11
user_99265457,黄秀梅,0,38,退休,"['游戏', '运动', '艺术', '科技', '摄影']",河北,Android,2017-10-01 11:18:55
user_36312986,杨淑兰,0,26,事业单位员工,"['电影', '美食', '旅行', '运动', '科技', '阅读']",江苏,Windows,2017-09-24 22:43:20
user_73541605,叶莉,0,58,学生,"['游戏', '教育', '旅行']",河南,iOS,2017-03-25 15:45:47
user_25196226,刘帅,1,46,企业职员,"['电影', '美食', '运动', '艺术']",江西,Windows,2017-11-28 07:51:52
user_79770160,洪楠,0,57,学生,"['其他', '旅行', '运动', '音乐']",陕西,iOS,2016-05-04 01:18:58
user_20584539,李明,0,55,企业职员,"['电影', '阅读', '运动']",湖南,Windows,2016-06-08 04:52:52
user_88166144,李秀云,0,18,学生,"['电影', '运动', '科技', '阅读', '音乐']",山东,Windows,2018-12-23 01:12:28
user_19107305,刘亮,0,22,学生,"['游戏', '健康', '美食', '阅读', '摄影']",山东,iOS,2016-05-31 09:05:34
user_59752512,甘桂芝,0,40,企业职员,"['时尚', '美食', '运动', '音乐']",四川,Windows,2016-03-14 18:43:04
user_74672640,何秀珍,0,58,学生,"['科技', '旅行', '运动', '音乐']",江苏,Windows,2018-11-07 21:39:11
user_61270842,林静,0,59,企业职员,"['科技', '阅读', '摄影', '电影']",江苏,iOS,2018-03-26 08:42:00
user_66351433,刘萍,1,19,其他,"['电影', '音乐']",河南,iOS,2018-05-18 01:48:31
user_65711899,李强,0,26,学生,"['阅读', '旅行', '运动', '音乐']",四川,Android,2017-10-23 08:20:15
user_77183658,陈雪,0,45,其他,"['阅读', '摄影', '运动', '音乐']",四川,iOS,2017-02-24 06:16:11
user_63414978,许帅,1,38,学生,"['宠物', '健康', '美食', '运动', '阅读', '音乐']",江苏,Windows,2017-11-06 07:38:43
user_85316591,张畅,0,42,自由职业者,"['阅读', '摄影', '美食', '音乐']",江苏,Windows,2016-01-18 02:35:48
user_78542981,张文,0,39,学生,"['美食', '运动']",四川,iOS,2016-02-04 16:42:45
user_97400466,王红霞,0,40,个体经营者,"['游戏', '美食', '旅行', '运动']",河南,Windows,2017-02-10 02:27:33
user_40226553,李玉珍,0,22,学生,"['游戏', '艺术', '音乐']",山西,Windows,2016-08-02 20:21:13
user_95242511,张建平,0,22,学生,"['电影', '阅读', '旅行']",河南,Android,2018-11-21 17:52:46
user_44505350,刘峰,0,39,自由职业者,"['电影', '美食', '旅行', '艺术']",江苏,iOS,2015-10-07 11:08:01
user_53952101,梁秀华,1,37,企业职员,"['游戏', '电影', '旅行', '其他', '摄影']",河南,Windows,2015-11-26 23:58:14
user_41187625,杨淑兰,0,32,自由职业者,"['游戏', '旅行', '其他', '时尚', '科技']",浙江,Windows,2017-08-04 15:17:50
user_79242882,朱芳,0,57,企业职员,"['其他', '科技', '阅读', '美食']",浙江,iOS,2018-04-06 15:31:22
user_03350851,王秀兰,1,53,学生,"['教育', '电影', '音乐']",四川,Windows,2018-06-26 18:11:54
user_96205086,沈平,0,33,企业职员,"['其他', '科技', '旅行']",上海,Android,2020-06-15 07:55:58
user_33505541,冯桂兰,0,47,学生,"['教育', '阅读', '摄影', '音乐']",江苏,Windows,2015-03-10 11:40:11
user_58055873,钱晨,0,35,学生,"['其他', '电影', '科技']",吉林,Windows,2015-09-29 14:25:46
user_28528841,张红梅,0,44,个体经营者,"['游戏', '电影', '美食', '旅行', '科技']",四川,iOS,2016-03-31 20:57:04
user_19745030,姜坤,0,34,企业职员,"['电影', '阅读', '美食']",安徽,Windows,2018-02-20 16:07:27
user_75386292,汪晨,0,32,自由职业者,"['电影', '音乐']",河北,Android,2016-01-29 10:39:59
user_87746728,任春梅,0,31,企业职员,"['电影', '时尚', '运动', '音乐']",河北,iOS,2017-05-03 03:29:49
user_92690886,黄亮,1,24,个体经营者,"['其他', '旅行']",广东,iOS,2015-11-08 21:02:08
user_90923761,李杨,0,60,事业单位员工,"['电影', '旅行', '运动']",广东,Windows,2016-05-22 20:53:26
user_55592885,扈柳,0,58,事业单位员工,"['阅读', '旅行', '美食', '音乐']",江苏,Windows,2015-04-11 01:45:40
user_71121921,李岩,0,49,事业单位员工,"['教育', '科技', '阅读', '摄影']",湖北,Android,2016-12-29 18:59:27
user_77471828,姜红霞,1,30,事业单位员工,"['电影', '健康', '旅行', '运动', '阅读', '音乐']",河南,iOS,2017-08-04 05:05:54
user_93812509,段玉兰,1,20,自由职业者,"['游戏', '电影', '阅读', '运动']",山东,Android,2019-07-09 19:15:39
user_97446597,阮春梅,1,42,学生,"['电影', '阅读', '健康']",广东,Windows,2020-09-22 21:45:52
user_30619881,张桂芝,1,44,企业职员,"['美食', '运动', '健康']",浙江,iOS,2017-02-19 20:56:18
user_71494023,蔺桂香,1,43,企业职员,"['电影', '教育', '艺术', '运动', '阅读']",河南,Android,2016-08-27 06:34:18
user_24787732,赖颖,0,31,企业职员,"['阅读', '旅行', '运动', '音乐']",湖南,Android,2015-01-26 19:42:45
user_13868446,高宇,0,53,学生,"['电影', '宠物', '美食', '旅行', '运动']",江苏,Windows,2018-08-05 00:41:35
user_04091764,蔡芳,0,56,个体经营者,"['电影', '健康', '艺术', '其他', '摄影', '音乐']",山东,Android,2017-07-26 14:05:29
user_73339470,孙云,1,19,学生,"['游戏', '电影', '科技', '音乐']",黑龙江,Windows,2017-08-11 08:14:35
user_83116416,夏冬梅,0,45,企业职员,"['电影', '健康', '教育', '运动', '其他', '音乐']",河南,Android,2015-04-02 08:44:16
user_92245361,杨晨,1,30,企业职员,"['运动', '科技', '阅读', '摄影', '音乐']",河北,Android,2015-03-16 01:44:29
user_67961233,张兵,0,41,学生,"['游戏', '电影', '阅读']",广东,iOS,2015-06-25 13:36:27
user_81861420,高文,0,44,学生,"['教育', '电影', '运动']",安徽,Android,2019-05-09 12:56:34
user_73152998,雷玲,0,26,学生,"['电影', '美食', '其他', '阅读', '摄影']",福建,Windows,2016-10-17 09:32:40
user_20960365,李华,0,26,企业职员,"['电影', '阅读', '科技']",安徽,Android,2015-04-11 19:08:13
user_72986957,罗淑珍,0,29,自由职业者,"['电影', '旅行', '音乐']",河南,iOS,2017-09-18 07:06:37
user_97775913,梁杨,0,28,其他,"['电影', '健康', '教育', '美食', '运动']",广东,Windows,2019-10-13 20:50:38
user_07910304,李海燕,1,45,事业单位员工,"['教育', '电影']",浙江,Windows,2020-07-31 04:28:56
user_98164506,郭建国,0,53,自由职业者,"['电影', '阅读', '宠物']",安徽,Android,2018-01-02 20:45:47
user_68332139,吴淑珍,1,43,个体经营者,"['教育', '运动', '科技', '阅读', '摄影']",四川,Windows,2016-11-20 00:11:59
user_53885089,杜桂芝,0,34,学生,"['电影', '健康', '旅行', '阅读', '音乐']",湖南,Android,2020-03-02 05:39:13
user_64323165,魏宁,0,31,个体经营者,"['电影', '运动']",辽宁,Windows,2015-05-20 04:29:50
user_46289522,周坤,1,22,学生,"['电影', '阅读', '运动', '音乐']",浙江,iOS,2016-03-31 09:20:43
user_33400494,吴颖,0,27,自由职业者,"['教育', '时尚', '运动', '科技']",浙江,Windows,2019-09-23 23:17:21
user_57228544,陈超,0,37,学生,"['时尚', '健康', '摄影', '音乐']",江苏,Windows,2016-05-03 08:55:02
user_60694145,冯斌,2,28,学生,"['游戏', '旅行', '摄影', '音乐']",山东,Windows,2015-07-03 02:16:40
user_19283200,杨伟,0,52,学生,"['电影', '健康', '旅行', '阅读', '摄影']",河南,iOS,2019-01-29 13:43:59
user_19582996,范波,0,18,企业职员,"['电影', '教育', '美食', '旅行', '科技', '音乐']",河北,Windows,2015-05-14 07:36:33
user_29811631,孙红,0,27,企业职员,"['教育', '音乐']",浙江,iOS,2019-07-24 00:08:47
user_10473623,魏杰,0,34,学生,"['阅读', '摄影', '运动']",河北,Android,2017-11-04 07:35:51
user_95639019,林璐,0,22,事业单位员工,"['其他', '阅读', '音乐']",广东,Windows,2018-03-04 04:23:34
user_73253810,刘桂英,1,21,学生,"['阅读', '旅行', '运动', '音乐']",河北,iOS,2016-06-30 10:42:03
user_71708967,李龙,0,56,退休,"['旅行', '运动', '音乐']",江苏,Android,2015-02-28 07:06:25
user_35867459,周金凤,1,33,自由职业者,"['电影', '美食', '运动', '其他', '时尚']",河北,iOS,2019-04-18 12:04:35
user_48277044,张芳,0,58,学生,"['阅读', '旅行', '运动']",河南,Android,2019-02-26 07:25:09
user_07267962,叶璐,1,45,个体经营者,"['电影', '运动', '音乐']",北京,Windows,2018-08-12 05:32:07
user_86225321,刘梅,0,54,事业单位员工,"['摄影', '运动', '音乐']",云南,Windows,2017-01-05 03:28:47
user_26177635,陆桂香,1,54,企业职员,"['旅行', '美食', '阅读', '音乐']",北京,iOS,2016-08-14 00:33:02
user_73898562,杨淑珍,0,32,企业职员,"['电影', '健康', '运动', '其他', '摄影', '音乐']",江苏,Android,2019-06-18 03:33:09
user_53683300,张佳,0,24,自由职业者,"['游戏', '电影', '阅读', '科技']",浙江,Android,2016-06-27 15:14:06
user_83245376,王桂香,1,35,个体经营者,"['科技', '旅行', '艺术', '运动']",浙江,iOS,2020-03-25 13:57:17
user_95339409,张俊,0,43,事业单位员工,"['阅读', '旅行', '运动']",广东,Android,2018-01-28 11:37:20
user_50269893,李海燕,1,51,个体经营者,"['电影', '教育', '旅行', '运动', '科技']",江苏,Android,2015-05-29 06:07:30
user_65889069,陈强,1,27,学生,"['电影', '旅行', '运动', '艺术', '其他']",江苏,Windows,2019-02-15 16:00:21
user_72892984,李楠,0,37,企业职员,"['科技', '阅读', '电影']",贵州,iOS,2015-06-30 03:56:58
user_87302273,王林,1,27,自由职业者,"['电影', '美食', '音乐']",浙江,Windows,2015-05-20 19:54:44
user_81187847,陈丽,1,28,学生,"['电影', '健康', '运动', '摄影', '音乐']",湖南,Android,2020-03-26 17:59:23
user_84254901,万俊,0,18,学生,"['美食', '旅行', '运动', '音乐']",北京,Windows,2019-01-31 09:41:47
user_05308751,邓志强,1,48,学生,"['电影', '美食', '运动', '科技', '音乐']",湖南,Android,2015-10-07 17:02:39
user_01326113,刘秀兰,1,51,事业单位员工,"['电影', '健康', '美食', '旅行', '科技']",河北,Windows,2020-12-26 20:36:55
user_96001299,杨淑英,1,29,自由职业者,"['电影', '摄影', '运动', '音乐']",河北,iOS,2016-12-07 07:24:27
user_64654405,李旭,0,36,事业单位员工,"['游戏', '电影', '旅行', '摄影']",江苏,Android,2015-05-11 08:26:13
user_05005863,刘刚,0,54,企业职员,"['阅读', '旅行', '摄影', '运动']",四川,Windows,2015-02-22 18:04:46
user_49432592,孙博,0,26,待业,"['时尚', '摄影', '宠物']",湖北,iOS,2015-09-26 03:43:41
user_13031318,刘兵,1,28,事业单位员工,"['音乐', '阅读', '摄影', '健康']",上海,Android,2018-11-29 11:43:56
user_10299625,高勇,0,44,企业职员,"['科技', '美食', '音乐']",浙江,Android,2017-12-20 14:55:46
user_34532574,田超,0,38,学生,"['教育', '摄影', '电影']",浙江,Android,2017-01-26 13:01:52
user_97379998,龚俊,0,55,学生,"['电影', '科技', '美食', '运动', '时尚', '音乐']",辽宁,Windows,2020-10-12 01:07:02
user_23044356,李丹,1,30,企业职员,"['电影', '阅读', '运动']",安徽,Windows,2019-05-31 14:53:30
user_99073392,李静,1,49,事业单位员工,"['宠物', '运动', '其他', '时尚', '科技']",山东,Android,2015-05-19 13:08:40
user_14303121,苗金凤,0,31,学生,"['电影', '教育', '美食', '旅行', '摄影', '音乐']",广东,Windows,2015-09-04 12:27:43
user_98435337,张红,1,30,学生,"['音乐', '旅行', '健康']",江西,Android,2018-04-17 11:17:31
user_17277278,杜强,0,26,企业职员,"['科技', '运动']",山东,Windows,2016-02-23 02:01:17
user_46602672,蒋倩,2,30,自由职业者,"['科技', '音乐']",广东,Android,2015-09-24 10:16:14
user_12284106,芦畅,0,59,学生,"['电影', '健康', '美食', '时尚', '音乐']",湖南,iOS,2018-03-07 12:56:19
user_46157462,阳彬,0,18,事业单位员工,"['电影', '美食', '运动', '科技', '阅读', '音乐']",河北,iOS,2016-08-19 11:18:53
user_26023686,杨波,0,49,学生,"['电影', '运动', '健康']",辽宁,Windows,2020-12-21 04:38:58
user_29778912,贺桂英,1,36,自由职业者,"['电影', '教育', '美食', '艺术', '其他']",广东,Windows,2020-02-09 13:03:40
user_90610297,朱明,0,55,学生,"['游戏', '宠物', '运动', '音乐']",江苏,Android,2018-07-31 15:00:50
user_93942340,孟雪,0,19,企业职员,"['其他', '健康', '运动', '音乐']",上海,iOS,2017-12-15 09:43:27
user_91689021,刘阳,0,27,企业职员,"['电影', '美食', '旅行']",广东,Android,2020-10-05 07:52:48
user_50509135,徐华,0,56,学生,"['电影', '旅行', '运动']",湖南,Android,2016-10-06 07:37:39
user_82612882,陈伟,1,55,事业单位员工,"['电影', '阅读', '运动']",山西,Windows,2020-05-30 08:08:27
user_88308085,李杨,0,28,学生,"['科技', '摄影', '运动', '音乐']",安徽,Android,2019-04-20 00:42:35
user_12822365,赵秀英,0,27,学生,"['游戏', '美食', '运动', '其他', '科技']",山东,Android,2015-02-28 09:21:00
user_55078357,刘海燕,0,35,企业职员,"['其他', '美食', '旅行', '音乐']",河南,iOS,2017-12-29 14:45:26
user_14688191,朱杨,1,28,其他,"['游戏', '阅读', '摄影', '音乐']",浙江,Windows,2015-10-14 23:23:08
user_89338749,宋璐,1,22,自由职业者,"['摄影', '运动', '音乐']",四川,Android,2015-05-09 02:18:31
user_30748064,王梅,0,40,退休,"['运动', '音乐']",四川,iOS,2017-09-28 22:27:18
user_86741521,李淑珍,0,51,学生,"['电影', '旅行', '摄影']",浙江,Windows,2015-04-12 13:30:23
user_56431828,王婷,0,22,企业职员,"['电影', '科技', '音乐']",福建,Android,2016-12-19 20:58:03
user_31376797,萧玲,1,59,企业职员,"['健康', '音乐']",山东,iOS,2018-10-16 07:45:21
user_48721330,王勇,1,33,个体经营者,"['游戏', '美食', '艺术', '音乐']",广东,Android,2020-03-14 10:14:45
user_64215224,陆洁,1,56,企业职员,"['美食', '运动', '音乐']",河南,Windows,2017-06-13 19:22:06
user_97970242,吴玉兰,0,36,企业职员,"['电影', '音乐']",上海,iOS,2015-08-03 04:12:46
user_05655337,李宁,0,51,学生,"['时尚', '运动']",浙江,Android,2015-05-08 22:37:42
user_57689193,张伟,0,19,自由职业者,"['教育', '电影', '音乐']",江苏,Windows,2018-11-19 07:39:50
user_99083509,巩旭,1,58,自由职业者,"['教育', '美食', '艺术', '运动', '音乐']",吉林,iOS,2018-10-12 20:17:24
user_12067084,赵勇,1,18,自由职业者,"['电影', '旅行', '时尚', '音乐']",浙江,Android,2019-04-19 23:08:21
user_88574793,汪超,2,53,企业职员,"['电影', '运动', '艺术', '摄影', '音乐']",广东,Android,2016-07-05 13:33:11
user_91154257,李瑞,0,47,个体经营者,"['电影', '美食', '旅行', '音乐']",山东,Windows,2015-11-14 21:52:59
user_65497578,马琴,0,28,事业单位员工,"['摄影', '运动', '音乐']",湖北,Windows,2020-07-19 08:29:07
user_75753552,赵秀荣,0,40,个体经营者,"['教育', '宠物']",广东,Windows,2015-10-19 14:04:59
user_81383011,袁红,0,18,其他,"['阅读', '美食', '运动', '音乐']",湖北,Android,2018-10-20 14:33:43
user_78328562,杨瑜,1,58,学生,"['时尚', '宠物', '健康', '科技', '摄影']",河北,Windows,2020-04-10 02:29:42
user_16399742,李伟,1,49,企业职员,"['时尚', '阅读', '科技', '音乐']",安徽,iOS,2018-07-29 02:31:45
user_16371579,李涛,0,60,学生,"['电影', '旅行', '运动']",广东,iOS,2019-11-28 11:38:03
user_23689286,贾雪,0,60,企业职员,"['游戏', '时尚', '运动', '科技', '音乐']",湖北,Windows,2018-07-25 23:52:36
user_26982558,朱英,0,51,事业单位员工,"['美食', '旅行', '音乐']",浙江,Android,2019-04-01 02:20:59
user_78528058,陈建,0,49,企业职员,"['电影', '旅行', '音乐']",云南,Windows,2016-03-16 01:05:31
user_82398946,叶丽丽,1,29,学生,"['美食', '运动', '科技', '阅读', '音乐']",浙江,iOS,2016-12-16 15:14:53
user_48660593,刘英,1,37,事业单位员工,"['电影', '旅行', '其他', '科技', '音乐']",河北,Windows,2017-08-22 01:35:09
user_66190190,黄鹏,0,30,企业职员,"['电影', '健康', '美食', '运动', '音乐']",湖北,Android,2019-06-29 10:31:08
user_45260558,曹勇,0,34,企业职员,"['电影', '美食', '旅行', '运动', '音乐']",江苏,iOS,2017-03-26 08:25:18
user_02836036,陈岩,1,54,自由职业者,"['电影', '宠物', '运动', '艺术', '科技']",山东,Android,2015-08-16 16:20:17
user_74191145,耿霞,0,25,企业职员,"['游戏', '美食', '音乐']",河北,Windows,2016-09-25 05:00:30
user_86267021,蒋霞,1,47,企业职员,"['游戏', '摄影', '运动', '健康']",河北,Windows,2015-03-02 02:13:15
user_47330321,曹明,0,21,自由职业者,"['其他', '科技', '运动']",河南,iOS,2015-11-16 00:54:45
user_78196499,刘华,0,52,自由职业者,"['其他', '摄影', '艺术', '音乐']",河南,Windows,2016-07-10 16:53:20
user_13022931,刘雪梅,0,30,学生,"['教育', '电影', '运动', '音乐']",四川,Windows,2018-04-10 23:19:06
user_30228613,王岩,0,52,个体经营者,"['摄影', '音乐']",陕西,Windows,2018-12-03 04:43:33
user_17222147,徐龙,0,42,企业职员,"['健康', '教育', '美食', '科技', '音乐']",湖南,Android,2017-08-04 15:39:28
user_24564712,贾洋,0,19,企业职员,"['电影', '运动', '音乐']",江苏,iOS,2020-03-19 19:00:31
user_97700852,黄颖,1,32,事业单位员工,"['其他', '健康', '音乐']",浙江,iOS,2015-06-16 01:34:21
user_79651871,田浩,1,36,学生,"['阅读', '旅行', '音乐']",广东,Android,2018-08-04 20:39:16
user_98592403,钟欣,1,49,学生,"['电影', '教育', '旅行', '艺术', '其他']",广东,iOS,2015-11-24 14:50:15
user_99054742,都涛,0,60,退休,"['电影', '教育', '运动', '时尚', '阅读', '科技']",广东,iOS,2016-11-29 07:17:26
user_66194171,陈波,0,26,其他,"['科技', '旅行', '电影']",四川,iOS,2016-01-09 06:57:55
user_64309737,刘超,0,52,学生,"['时尚', '美食', '运动', '科技', '摄影']",山东,Android,2016-05-12 19:38:14
user_22241582,刘秀芳,2,60,事业单位员工,"['旅行', '宠物', '运动', '音乐']",湖南,iOS,2018-04-30 02:04:02
user_43600183,陆玲,1,53,学生,"['游戏', '电影', '美食', '运动', '音乐']",湖北,Windows,2016-09-17 04:14:18
user_62713814,罗秀芳,0,51,个体经营者,"['电影', '阅读', '音乐']",广东,Windows,2017-04-05 06:11:47
user_59938907,张秀云,0,25,学生,"['电影', '美食', '运动', '其他', '摄影']",江苏,Android,2016-03-28 15:29:27
user_53046676,范瑞,0,30,退休,"['时尚', '阅读', '运动', '音乐']",山东,Android,2015-03-02 23:45:03
user_41096296,蔡琴,1,42,学生,"['其他', '电影', '艺术', '音乐']",重庆,Android,2017-12-03 23:27:51
user_12504517,李飞,0,57,自由职业者,"['其他', '电影', '阅读', '音乐']",河北,Windows,2018-10-17 03:27:10
user_12780144,吴桂荣,0,60,企业职员,"['其他', '电影', '游戏', '运动']",上海,iOS,2017-02-07 19:01:00
user_23451826,刘兰英,1,52,自由职业者,"['时尚', '阅读', '旅行', '电影']",湖南,iOS,2016-04-16 16:36:23
user_83633266,杨辉,2,23,企业职员,"['美食', '旅行', '运动', '阅读', '音乐']",安徽,Android,2017-11-01 15:18:43
user_26430415,宁华,0,27,企业职员,"['电影', '宠物', '运动', '音乐']",广东,Android,2015-08-05 10:20:09
user_25315310,刘建军,0,34,企业职员,"['电影', '美食', '旅行', '阅读', '音乐']",浙江,iOS,2015-05-17 17:01:55
user_85901758,牛兵,1,18,学生,"['电影', '宠物', '教育', '美食', '运动']",浙江,iOS,2015-04-10 00:35:23
user_66045759,李建,0,49,学生,"['科技', '美食', '旅行', '音乐']",河南,Windows,2019-11-11 01:17:52
user_30354264,曹宁,0,30,学生,"['其他', '运动', '音乐']",广东,iOS,2015-06-12 03:59:29
user_14086489,何建军,1,50,其他,"['电影', '阅读', '美食', '音乐']",浙江,Windows,2018-01-30 20:20:30
user_44166378,李艳,0,27,学生,"['美食', '音乐']",四川,iOS,2019-05-21 20:46:04
user_54277111,杨欢,1,36,企业职员,"['科技', '阅读', '运动', '音乐']",四川,Android,2015-04-18 06:52:12
user_30887206,赖明,1,55,自由职业者,"['运动', '健康']",浙江,Android,2020-10-10 02:48:00
user_62361308,何文,1,27,企业职员,"['游戏', '旅行', '音乐']",广东,Android,2017-05-26 05:22:24
user_56814207,张雪梅,0,30,自由职业者,"['电影', '教育', '运动', '艺术', '音乐']",湖北,Android,2015-04-11 04:20:44
user_65418798,安芳,0,28,学生,"['游戏', '旅行', '摄影', '音乐']",贵州,iOS,2019-09-27 17:06:43
user_86174898,郑桂兰,1,27,企业职员,"['时尚', '旅行', '电影']",河北,iOS,2017-09-08 10:20:24
user_09587197,傅淑华,0,27,企业职员,"['教育', '科技', '美食', '电影']",广东,iOS,2019-09-13 03:23:24
user_83738831,宋鑫,0,53,企业职员,"['其他', '时尚', '美食', '旅行']",河南,Windows,2020-04-26 02:36:59
user_45848998,卢玉英,1,60,其他,"['其他', '电影', '教育', '音乐']",河南,iOS,2016-05-09 15:05:33
user_03707033,施桂芳,0,36,学生,"['电影', '摄影', '时尚']",浙江,Windows,2020-05-04 17:37:30
user_89358329,池英,0,40,学生,"['阅读', '运动', '音乐']",湖南,iOS,2019-08-09 19:42:09
user_22875123,谷萍,1,28,其他,"['电影', '美食', '音乐']",山东,Android,2015-07-06 15:36:17
user_45702959,宋林,0,55,企业职员,"['其他', '科技', '电影', '运动']",广东,Android,2015-11-06 10:59:38
user_26360771,林淑兰,0,47,自由职业者,"['电影', '健康', '美食', '科技', '阅读', '音乐']",广东,Android,2016-04-13 08:16:23
user_93072270,罗秀珍,0,50,退休,"['美食', '阅读', '音乐']",广东,Android,2018-03-04 05:12:42
user_87972792,金玉珍,0,26,自由职业者,"['其他', '阅读', '音乐']",四川,iOS,2017-07-26 04:58:05
user_73907985,胡玉梅,1,27,学生,"['科技', '旅行', '时尚', '音乐']",广东,Android,2015-06-14 22:45:32
user_70098491,郑博,0,43,企业职员,"['电影', '阅读', '科技', '音乐']",青海,Windows,2016-09-25 17:47:02
user_82917813,张淑华,0,38,企业职员,"['教育', '电影', '美食', '音乐']",江苏,Windows,2016-07-04 10:24:54
user_19282600,岑娜,1,59,自由职业者,"['阅读', '音乐']",湖南,Android,2016-12-07 03:26:33
user_58148539,张浩,0,30,学生,"['美食', '音乐']",福建,Windows,2019-12-02 16:12:58
user_74820897,杨秀云,1,31,企业职员,"['其他', '旅行', '摄影', '音乐']",山东,Android,2016-08-05 05:06:03
user_77953907,舒燕,0,21,自由职业者,"['电影', '美食', '旅行', '运动']",湖南,iOS,2018-01-15 14:52:48
user_35729011,陈军,0,49,企业职员,"['其他', '电影', '运动', '音乐']",安徽,iOS,2015-02-05 20:16:39
user_81737139,郭敏,1,56,企业职员,"['电影', '摄影', '运动']",河南,Android,2016-08-19 04:29:18
user_70254470,吴凯,1,28,企业职员,"['电影', '旅行', '科技', '健康']",河南,Windows,2017-06-19 16:02:22
user_16039715,裴健,0,32,个体经营者,"['电影', '宠物', '旅行', '科技', '音乐']",广东,Windows,2016-02-13 18:45:02
user_81728453,马强,0,43,事业单位员工,"['教育', '美食', '旅行', '摄影']",湖南,iOS,2020-03-26 05:53:32
user_55478798,张静,1,26,学生,"['教育', '美食', '摄影', '健康']",湖北,iOS,2018-01-07 22:03:25
user_23953113,徐红霞,0,22,事业单位员工,"['电影', '健康', '美食', '摄影', '音乐']",山东,Android,2015-08-04 05:07:01
user_32357898,何波,1,24,事业单位员工,"['科技', '阅读', '运动', '音乐']",四川,Android,2016-04-07 02:44:51
user_45755924,郭燕,0,22,企业职员,"['电影', '旅行', '运动', '阅读', '音乐']",河南,Android,2019-11-07 01:03:59
user_97059156,李红梅,0,36,企业职员,"['时尚', '阅读', '电影']",山东,Android,2016-02-22 19:57:00
user_67641532,邹建,1,28,学生,"['电影', '阅读', '运动', '健康']",浙江,Windows,2019-06-23 07:23:14
user_90984068,王玉兰,0,52,事业单位员工,"['游戏', '电影', '旅行', '运动']",广东,iOS,2016-04-10 00:09:54
user_75895766,阮兵,0,20,学生,"['科技', '阅读', '音乐']",四川,Windows,2015-08-27 20:19:45
user_93967818,张丽华,1,52,企业职员,"['其他', '美食', '音乐']",山东,Android,2015-03-04 21:08:10
user_16735394,葛娜,0,39,企业职员,"['美食', '运动', '音乐']",四川,Android,2019-01-27 07:32:51
user_97296441,李凤英,1,29,自由职业者,"['电影', '旅行', '运动', '时尚', '阅读']",浙江,Windows,2017-09-11 05:39:31
user_10193939,孔欣,0,58,企业职员,"['旅行', '艺术', '其他', '阅读', '音乐']",广东,Android,2016-05-29 18:39:31
user_62966726,蔡桂珍,1,28,企业职员,"['游戏', '旅行', '运动', '音乐']",山东,iOS,2019-01-22 03:06:39
user_43631363,宋秀云,1,48,学生,"['电影', '旅行', '运动', '阅读', '音乐']",广东,Windows,2015-04-08 08:00:49
user_10362319,马勇,0,54,企业职员,"['阅读', '宠物', '音乐']",浙江,Android,2015-11-01 04:26:57
user_56843001,刘想,0,39,学生,"['宠物', '教育', '旅行', '科技', '音乐']",山东,iOS,2017-10-16 17:18:13
user_10553361,陈云,0,24,企业职员,"['游戏', '美食', '阅读']",湖北,Windows,2016-06-25 08:23:08
user_30372312,赵雪梅,0,58,学生,"['教育', '美食']",江苏,Windows,2018-03-14 01:26:42
user_10486982,安燕,1,45,个体经营者,"['其他', '教育', '运动', '音乐']",江苏,Android,2016-01-25 09:41:24
user_05079475,崔建华,0,19,企业职员,"['电影', '运动', '科技']",安徽,iOS,2016-06-09 12:20:16
